mainshock_name,mainshock_time,mainshock_magnitude,aftershock_time,aftershock_magnitude,aftershock_place,aftershock_latitude,aftershock_longitude
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-02-16 19:41:03.601,4.5,"94 km E of Marihatag, Philippines",8.6886,127.1451
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-02-27 08:00:33.792,4.4,"40 km E of Aras-asan, Philippines",8.8378,126.6748
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-02-27 16:58:08.280,4.3,"87 km E of Aras-asan, Philippines",8.8738,127.1078
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-02-28 19:58:19.948,4.3,"75 km E of Aras-asan, Philippines",8.9165,127.0005
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-02-29 00:10:12.174,5.1,"56 km E of Aras-asan, Philippines",8.8465,126.8221
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-02-29 00:23:58.202,5.4,"46 km E of Aras-asan, Philippines",8.8593,126.7364
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-02-29 01:40:37.220,4.9,"68 km E of Aras-asan, Philippines",8.827,126.9349
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-02-29 17:18:50.560,4.6,"69 km E of Aras-asan, Philippines",8.784,126.9381
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-02-29 17:25:02.762,4.8,"57 km E of Aras-asan, Philippines",8.8045,126.8252
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-03-01 00:55:48.332,4.5,"60 km E of Aras-asan, Philippines",8.8363,126.8581
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-03-01 06:47:40.869,4.4,"46 km ESE of Marihatag, Philippines",8.7206,126.7062
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-03-01 09:29:02.868,5.4,"47 km E of Aras-asan, Philippines",8.8616,126.74
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-03-01 17:35:43.580,4.6,"44 km ENE of Aras-asan, Philippines",9.0558,126.6771
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-03-02 05:09:48.606,4.6,"66 km E of Aras-asan, Philippines",8.8568,126.9154
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-03-06 09:19:14.302,4.4,"60 km E of Aras-asan, Philippines",8.7924,126.8512
"Cagwait, Surigao Del Sur",2023-12-04 03:49:33,6.8,2024-03-06 16:54:45.879,4.4,"68 km ESE of Marihatag, Philippines",8.6433,126.9002
